time	batLvl	slrLvl	power
4/6/2019, 6:01:50 PM	2450	2450	NaN
4/6/2019, 6:06:50 PM	2443	2444	NaN
4/6/2019, 6:11:50 PM	2447	2454	NaN
4/6/2019, 6:16:50 PM	2449	2439	NaN
4/6/2019, 6:21:50 PM	2452	2449	NaN
4/6/2019, 6:26:50 PM	2452	2448	NaN
4/6/2019, 6:31:50 PM	2446	2444	NaN
4/6/2019, 6:36:50 PM
4/6/2019, 6:41:50 PM
4/6/2019, 6:46:50 PM
4/6/2019, 6:51:50 PM
4/6/2019, 6:56:50 PM
4/6/2019, 7:01:50 PM
4/6/2019, 7:06:50 PM
4/6/2019, 7:11:50 PM
4/6/2019, 7:16:50 PM
4/6/2019, 7:21:50 PM
4/6/2019, 7:26:50 PM
4/6/2019, 7:31:50 PM
4/6/2019, 7:36:50 PM
4/6/2019, 7:41:50 PM
4/6/2019, 7:46:50 PM
4/6/2019, 7:51:50 PM
4/6/2019, 7:56:50 PM
4/6/2019, 8:01:50 PM
4/6/2019, 8:06:50 PM
4/6/2019, 8:11:50 PM
4/6/2019, 8:16:50 PM
4/6/2019, 8:21:50 PM
4/6/2019, 8:27:49 PM
4/6/2019, 8:28:28 PM
4/6/2019, 8:33:28 PM
4/6/2019, 8:38:28 PM
4/6/2019, 8:43:28 PM
4/6/2019, 8:48:28 PM
4/6/2019, 8:53:28 PM
4/6/2019, 8:58:28 PM
4/6/2019, 9:03:28 PM
4/6/2019, 9:08:28 PM
4/6/2019, 9:13:28 PM
4/6/2019, 9:18:28 PM
4/6/2019, 9:23:28 PM
4/6/2019, 9:28:28 PM
4/6/2019, 9:33:28 PM
4/6/2019, 9:38:28 PM
4/6/2019, 9:43:28 PM
4/6/2019, 9:48:28 PM
4/6/2019, 9:53:28 PM
4/6/2019, 9:58:28 PM
4/6/2019, 10:03:28 PM
4/6/2019, 10:08:28 PM
4/6/2019, 10:13:28 PM
4/6/2019, 10:18:28 PM
4/6/2019, 10:23:28 PM
4/6/2019, 10:28:28 PM
4/6/2019, 10:33:28 PM
4/6/2019, 10:38:28 PM
4/6/2019, 10:43:28 PM
4/6/2019, 10:48:28 PM
4/6/2019, 10:53:28 PM
4/6/2019, 10:58:28 PM
4/6/2019, 11:03:28 PM
4/6/2019, 11:08:28 PM
4/6/2019, 11:13:28 PM
4/6/2019, 11:18:28 PM
4/6/2019, 11:23:28 PM
4/6/2019, 11:28:28 PM
4/6/2019, 11:33:28 PM
4/6/2019, 11:38:28 PM
4/6/2019, 11:43:28 PM
4/6/2019, 11:48:28 PM
4/6/2019, 11:53:28 PM
4/6/2019, 11:58:28 PM
4/7/2019, 12:03:28 AM
4/7/2019, 12:08:28 AM
4/7/2019, 12:13:28 AM
4/7/2019, 12:18:28 AM
4/7/2019, 12:23:28 AM
4/7/2019, 12:28:28 AM
4/7/2019, 12:33:28 AM
4/7/2019, 12:38:28 AM
4/7/2019, 12:43:28 AM
4/7/2019, 12:48:28 AM
4/7/2019, 12:53:28 AM
4/7/2019, 12:58:28 AM
4/7/2019, 1:03:28 AM
4/7/2019, 1:08:28 AM
4/7/2019, 1:13:28 AM
4/7/2019, 1:18:28 AM
4/7/2019, 1:23:28 AM
4/7/2019, 1:28:28 AM
4/7/2019, 1:33:28 AM
4/7/2019, 1:38:28 AM
4/7/2019, 1:43:28 AM
4/7/2019, 1:48:28 AM
4/7/2019, 1:53:28 AM
4/7/2019, 1:58:28 AM
4/7/2019, 2:03:28 AM
4/7/2019, 2:08:28 AM
4/7/2019, 2:13:28 AM
4/7/2019, 2:18:28 AM
4/7/2019, 2:23:28 AM
4/7/2019, 2:28:28 AM
4/7/2019, 2:33:28 AM
4/7/2019, 2:38:28 AM
4/7/2019, 2:43:28 AM
4/7/2019, 2:48:28 AM
4/7/2019, 2:53:28 AM
4/7/2019, 2:58:28 AM
4/7/2019, 3:03:28 AM
4/7/2019, 3:08:28 AM
4/7/2019, 3:13:28 AM
4/7/2019, 3:18:28 AM
4/7/2019, 3:23:28 AM
4/7/2019, 3:28:28 AM
4/7/2019, 3:33:28 AM
4/7/2019, 3:38:28 AM
4/7/2019, 3:43:28 AM
4/7/2019, 3:48:28 AM
4/7/2019, 3:53:28 AM
4/7/2019, 3:58:28 AM
4/7/2019, 4:03:28 AM
4/7/2019, 4:08:28 AM
4/7/2019, 4:13:28 AM
4/7/2019, 4:18:28 AM
4/7/2019, 4:23:28 AM
4/7/2019, 4:28:28 AM
4/7/2019, 4:33:28 AM
4/7/2019, 4:38:28 AM
4/7/2019, 4:43:28 AM
4/7/2019, 4:48:28 AM
4/7/2019, 4:53:28 AM
4/7/2019, 4:58:28 AM
4/7/2019, 5:03:28 AM
4/7/2019, 5:08:29 AM
4/7/2019, 5:13:29 AM
4/7/2019, 5:18:29 AM
4/7/2019, 5:23:29 AM
4/7/2019, 5:28:29 AM
4/7/2019, 5:33:29 AM
4/7/2019, 5:38:29 AM
4/7/2019, 5:43:29 AM
4/7/2019, 5:48:29 AM
4/7/2019, 5:53:29 AM
4/7/2019, 5:58:29 AM
4/7/2019, 6:03:29 AM
4/7/2019, 6:08:29 AM
4/7/2019, 6:13:29 AM
4/7/2019, 6:18:29 AM
4/7/2019, 6:23:29 AM
4/7/2019, 6:28:29 AM
4/7/2019, 6:33:29 AM
4/7/2019, 6:38:29 AM
4/7/2019, 6:43:29 AM
4/7/2019, 6:48:29 AM
4/7/2019, 6:53:29 AM
4/7/2019, 6:58:29 AM
4/7/2019, 7:03:29 AM
4/7/2019, 7:08:29 AM
4/7/2019, 7:13:29 AM
4/7/2019, 7:18:29 AM
4/7/2019, 7:23:29 AM
4/7/2019, 7:28:29 AM
4/7/2019, 7:33:29 AM
4/7/2019, 7:38:29 AM
4/7/2019, 7:43:29 AM
4/7/2019, 7:48:29 AM
4/7/2019, 7:53:29 AM
4/7/2019, 7:58:29 AM
4/7/2019, 8:03:29 AM
4/7/2019, 8:08:29 AM
4/7/2019, 8:13:29 AM
4/7/2019, 8:18:29 AM
4/7/2019, 8:23:29 AM
4/7/2019, 8:28:29 AM
4/7/2019, 8:33:29 AM
4/7/2019, 8:38:29 AM
4/7/2019, 8:43:29 AM
4/7/2019, 8:48:29 AM
4/7/2019, 8:53:29 AM
4/7/2019, 8:58:29 AM
4/7/2019, 9:03:29 AM
4/7/2019, 9:08:29 AM
4/7/2019, 9:13:29 AM
4/7/2019, 9:18:29 AM
4/7/2019, 9:23:29 AM
4/7/2019, 9:28:29 AM
4/7/2019, 9:33:29 AM
4/7/2019, 9:38:29 AM
4/7/2019, 9:43:29 AM
4/7/2019, 9:48:29 AM
4/7/2019, 9:53:29 AM
4/7/2019, 9:58:29 AM
4/7/2019, 10:03:29 AM
4/7/2019, 10:08:29 AM
4/7/2019, 10:13:29 AM
4/7/2019, 10:18:29 AM
4/7/2019, 10:23:29 AM
4/7/2019, 10:28:29 AM
4/7/2019, 10:33:29 AM
4/7/2019, 10:38:29 AM
4/7/2019, 10:43:29 AM
4/7/2019, 10:48:29 AM
4/7/2019, 10:53:29 AM
4/7/2019, 10:58:29 AM
4/7/2019, 11:03:29 AM
4/7/2019, 11:08:29 AM
4/7/2019, 11:13:29 AM
4/7/2019, 11:18:29 AM
4/7/2019, 11:23:29 AM
4/7/2019, 11:28:29 AM
4/7/2019, 11:33:29 AM
4/7/2019, 11:34:24 AM
4/7/2019, 11:37:41 AM
4/7/2019, 11:42:41 AM
4/7/2019, 11:47:41 AM
4/7/2019, 11:52:41 AM	2573	2594	false
4/7/2019, 11:57:41 AM	2536	2560	false
4/7/2019, 12:02:41 PM	2625	2666	false
4/7/2019, 12:07:41 PM	2558	2568	false
4/7/2019, 12:12:42 PM	2588	2636	false
4/7/2019, 12:17:41 PM	2671	2738	false
4/7/2019, 12:22:42 PM	2576	2593	false
4/7/2019, 12:27:42 PM	2563	2584	false
4/7/2019, 12:32:42 PM	2565	2580	false
4/7/2019, 12:37:42 PM	2549	2563	false
4/7/2019, 12:42:42 PM	2559	2578	false
4/7/2019, 12:47:42 PM	2588	2602	false
4/7/2019, 12:52:42 PM	2593	2609	false
4/7/2019, 12:57:42 PM	2603	2626	false
4/7/2019, 1:02:42 PM	2607	2651	false
4/7/2019, 1:07:42 PM	2580	2611	false
4/7/2019, 1:12:42 PM	2574	2585	false
4/7/2019, 1:17:42 PM	2570	2601	false
4/7/2019, 1:22:42 PM	2585	2614	false
4/7/2019, 1:27:42 PM	2595	2622	false
4/7/2019, 1:32:42 PM	2573	2575	false
4/7/2019, 1:37:42 PM	2569	2580	false
4/7/2019, 1:42:42 PM	2575	2591	false
4/7/2019, 1:47:42 PM	2579	2606	false
4/7/2019, 1:52:42 PM	2597	2607	false
4/7/2019, 1:57:42 PM	2595	2613	false
4/7/2019, 2:02:42 PM	2626	2666	false
4/7/2019, 2:07:42 PM	2664	2729	false
4/7/2019, 2:12:42 PM	2616	2652	false
4/7/2019, 2:17:42 PM	2607	2619	false
4/7/2019, 2:22:42 PM	2588	2607	false
4/7/2019, 2:27:42 PM	2602	2623	false
4/7/2019, 2:32:42 PM	2601	2611	false
4/7/2019, 2:37:42 PM	2583	2611	false
4/7/2019, 2:42:42 PM	2665	2721	false
4/7/2019, 2:47:42 PM	2613	2648	false
4/7/2019, 2:52:42 PM	2599	2613	false
4/7/2019, 2:57:42 PM	2559	2569	false
4/7/2019, 3:02:42 PM	2564	2570	false
4/7/2019, 3:07:42 PM	2543	2558	false
4/7/2019, 3:12:42 PM	2535	2540	true
4/7/2019, 3:13:11 PM	2517	2542	true
4/7/2019, 3:13:30 PM	2518	2538	true
4/7/2019, 3:14:57 PM	2529	2532	true
4/7/2019, 3:15:18 PM	2555	2572	false
4/7/2019, 3:20:18 PM	2543	2560	false
4/7/2019, 3:25:18 PM	2550	2557	false
4/7/2019, 3:30:18 PM	2543	2548	false
4/7/2019, 3:35:39 PM	2540	2545	false
4/7/2019, 3:37:36 PM	2541	2544	false
